Date,PriceOfA,PriceOfB,Position,Quantity,NetBalance,Profit,Loss,CumulProfit,CumulLoss
1992-03-12,98.625,103.71875,Long,10,8430.500999999984,0.0,0.0,227507.66199999998,229077.1609999999
1992-03-13,98.4062,103.265625,Long,10,8430.500999999984,0.0,0.0,227507.66199999998,229077.1609999999
1992-03-14,98.4062,103.265625,Closed,0,9413.562999999984,984.062,1.0,227507.66199999998,229077.1609999999
1992-03-15,98.4062,103.265625,Closed,0,9413.562999999984,0.0,0.0,228491.724,229078.1609999999
1992-03-16,98.3438,103.328125,Closed,0,9413.562999999984,0.0,0.0,228491.724,229078.1609999999
1992-03-17,99.0,103.640625,Short,-5,9908.062999999984,495.0,0.5,228491.724,229078.1609999999
1992-03-18,99.0312,103.625,Closed,0,9412.406999999983,0.0,495.656,228986.724,229078.6609999999
1992-03-19,99.3438,103.78125,Closed,0,9412.406999999983,0.0,0.0,228986.724,229574.3169999999
1992-03-20,98.6562,103.53125,Long,10,8424.844999999983,0.0,987.562,228986.724,229574.3169999999
1992-03-21,98.6562,103.53125,Closed,0,9410.406999999983,986.562,1.0,228986.724,230561.8789999999
1992-03-22,98.6562,103.53125,Closed,0,9410.406999999983,0.0,0.0,229973.286,230562.8789999999
1992-03-23,97.75,102.515625,Long,10,8431.906999999983,0.0,978.5,229973.286,230562.8789999999
1992-03-24,98.8125,103.0,Long,5,8925.469499999983,494.0625,0.5,229973.286,231541.3789999999
1992-03-25,98.9375,103.140625,Closed,0,9419.656999999983,494.6875,0.5,230467.3485,231541.8789999999
1992-03-26,98.4375,103.015625,Closed,0,9419.656999999983,0.0,0.0,230962.036,231542.3789999999
1992-03-27,98.9688,103.09375,Closed,0,9419.656999999983,0.0,0.0,230962.036,231542.3789999999
1992-03-28,98.9688,103.09375,Closed,0,9419.656999999983,0.0,0.0,230962.036,231542.3789999999
1992-03-29,98.9688,103.09375,Closed,0,9419.656999999983,0.0,0.0,230962.036,231542.3789999999
1992-03-30,98.9062,103.265625,Short,-5,9913.687999999984,494.531,0.5,230962.036,231542.3789999999
1992-03-31,98.7188,103.3125,Closed,0,9419.593999999985,0.0,494.094,231456.56699999998,231542.8789999999
1992-04-01,99.4062,103.796875,Short,-5,9916.124999999985,497.031,0.5,231456.56699999998,232036.9729999999
1992-04-02,99.2188,103.703125,Closed,0,9419.530999999986,0.0,496.594,231953.59799999997,232037.4729999999
1992-04-03,99.75,104.140625,Short,-5,9917.780999999986,498.75,0.5,231953.59799999997,232534.06699999992
1992-04-04,99.75,104.140625,Closed,0,9418.530999999986,0.0,499.25,232452.34799999997,232534.56699999992
1992-04-05,99.75,104.140625,Closed,0,9418.530999999986,0.0,0.0,232452.34799999997,233033.81699999992
1992-04-06,99.7188,104.296875,Closed,0,9418.530999999986,0.0,0.0,232452.34799999997,233033.81699999992
1992-04-07,99.7188,104.34375,Closed,0,9418.530999999986,0.0,0.0,232452.34799999997,233033.81699999992
1992-04-08,99.2188,104.25,Closed,0,9418.530999999986,0.0,0.0,232452.34799999997,233033.81699999992
1992-04-09,100.219,104.953125,Short,-5,9919.125999999986,501.09499999999997,0.5,232452.34799999997,233033.81699999992
1992-04-10,99.8438,104.8125,Closed,0,9419.406999999987,0.0,499.719,232953.44299999997,233034.31699999992
1992-04-11,99.8438,104.8125,Closed,0,9419.406999999987,0.0,0.0,232953.44299999997,233534.03599999993
1992-04-12,99.8438,104.8125,Closed,0,9419.406999999987,0.0,0.0,232953.44299999997,233534.03599999993
1992-04-13,100.25,104.90625,Closed,0,9419.406999999987,0.0,0.0,232953.44299999997,233534.03599999993
1992-04-14,100.25,104.90625,Closed,0,9419.406999999987,0.0,0.0,232953.44299999997,233534.03599999993
1992-04-15,100.094,104.703125,Long,10,8417.466999999986,0.0,1001.9399999999999,232953.44299999997,233534.03599999993
1992-04-16,99.5,104.328125,Long,10,8417.466999999986,0.0,0.0,232953.44299999997,234535.97599999994
1992-04-17,99.5,104.328125,Closed,0,9411.466999999986,995.0,1.0,232953.44299999997,234535.97599999994
1992-04-18,99.5,104.328125,Closed,0,9411.466999999986,0.0,0.0,233948.44299999997,234536.97599999994
1992-04-19,99.5,104.328125,Closed,0,9411.466999999986,0.0,0.0,233948.44299999997,234536.97599999994
1992-04-20,98.5,103.765625,Long,10,8425.466999999986,0.0,986.0,233948.44299999997,234536.97599999994
1992-04-21,98.4375,103.875,Closed,0,9408.841999999986,984.375,1.0,233948.44299999997,235522.97599999994
1992-04-22,98.3438,103.9375,Closed,0,9408.841999999986,0.0,0.0,234932.81799999997,235523.97599999994
1992-04-23,98.0625,103.796875,Closed,0,9408.841999999986,0.0,0.0,234932.81799999997,235523.97599999994
1992-04-24,98.2188,104.03125,Short,-5,9899.435999999985,491.094,0.5,234932.81799999997,235523.97599999994
1992-04-25,98.2188,104.03125,Closed,0,9407.841999999986,0.0,491.594,235423.91199999998,235524.47599999994
1992-04-26,98.2188,104.03125,Closed,0,9407.841999999986,0.0,0.0,235423.91199999998,236016.06999999995
1992-04-27,97.7188,103.84375,Long,10,8429.653999999986,0.0,978.188,235423.91199999998,236016.06999999995
1992-04-28,98.25,103.96875,Long,5,8920.403999999986,491.25,0.5,235423.91199999998,236994.25799999994
1992-04-29,98.0,103.9375,Closed,0,9409.903999999986,490.0,0.5,235915.16199999998,236994.75799999994
1992-04-30,98.125,103.84375,Long,10,8427.653999999986,0.0,982.25,236405.16199999998,236995.25799999994
1992-05-01,98.7188,104.28125,Long,5,8920.747999999985,493.594,0.5,236405.16199999998,237977.50799999994
1992-05-02,98.7188,104.28125,Closed,0,9413.841999999984,493.594,0.5,236898.756,237978.00799999994
1992-05-03,98.7188,104.28125,Closed,0,9413.841999999984,0.0,0.0,237392.35,237978.50799999994
1992-05-04,98.4375,104.3125,Closed,0,9413.841999999984,0.0,0.0,237392.35,237978.50799999994
1992-05-05,98.6875,104.359375,Closed,0,9413.841999999984,0.0,0.0,237392.35,237978.50799999994
1992-05-06,99.1562,104.625,Short,-5,9909.122999999985,495.781,0.5,237392.35,237978.50799999994
1992-05-07,98.9062,104.46875,Long,5,8919.060999999985,0.0,990.062,237888.131,237979.00799999994
1992-05-08,100.031,104.765625,Closed,0,9418.715999999986,500.15500000000003,0.5,237888.131,238969.06999999995
1992-05-09,100.031,104.765625,Closed,0,9418.715999999986,0.0,0.0,238388.286,238969.56999999995
1992-05-10,100.031,104.765625,Closed,0,9418.715999999986,0.0,0.0,238388.286,238969.56999999995
1992-05-11,100.094,104.875,Short,-5,9918.685999999985,500.46999999999997,0.5,238388.286,238969.56999999995
1992-05-12,100.562,105.109375,Short,-5,9918.685999999985,0.0,0.0,238888.756,238970.06999999995
1992-05-13,100.562,105.21875,Closed,0,9415.375999999986,0.0,503.31,238888.756,238970.06999999995
1992-05-14,100.406,105.25,Closed,0,9415.375999999986,0.0,0.0,238888.756,239473.37999999995
1992-05-15,101.062,105.484375,Short,-5,9920.185999999985,505.31,0.5,238888.756,239473.37999999995
1992-05-16,101.062,105.484375,Closed,0,9414.375999999986,0.0,505.81,239394.066,239473.87999999995
1992-05-17,101.062,105.484375,Closed,0,9414.375999999986,0.0,0.0,239394.066,239979.68999999994
1992-05-18,100.969,105.515625,Closed,0,9414.375999999986,0.0,0.0,239394.066,239979.68999999994
1992-05-19,101.562,106.046875,Short,-5,9921.685999999985,507.81,0.5,239394.066,239979.68999999994
1992-05-20,101.125,105.703125,Long,5,8909.435999999985,0.0,1012.25,239901.876,239980.18999999994
1992-05-21,100.531,104.90625,Long,5,8909.435999999985,0.0,0.0,239901.876,240992.43999999994
1992-05-22,100.844,105.1875,Closed,0,9413.155999999984,504.21999999999997,0.5,239901.876,240992.43999999994
1992-05-23,100.844,105.1875,Closed,0,9413.155999999984,0.0,0.0,240406.096,240992.93999999994
1992-05-24,100.844,105.1875,Closed,0,9413.155999999984,0.0,0.0,240406.096,240992.93999999994
1992-05-25,100.844,105.1875,Closed,0,9413.155999999984,0.0,0.0,240406.096,240992.93999999994
1992-05-26,99.6562,104.75,Long,10,8415.593999999985,0.0,997.562,240406.096,240992.93999999994
1992-05-27,99.9375,104.953125,Long,5,8914.781499999985,499.6875,0.5,240406.096,241990.50199999995
1992-05-28,100.281,105.28125,Closed,0,9415.686499999985,501.40500000000003,0.5,240905.7835,241991.00199999995
1992-05-29,100.812,105.546875,Short,-5,9919.246499999985,504.06,0.5,241407.1885,241991.50199999995
1992-05-30,100.812,105.546875,Closed,0,9414.686499999985,0.0,504.56,241911.2485,241992.00199999995
1992-05-31,100.812,105.546875,Closed,0,9414.686499999985,0.0,0.0,241911.2485,242496.56199999995
1992-06-01,100.094,105.21875,Long,10,8412.746499999985,0.0,1001.9399999999999,241911.2485,242496.56199999995
1992-06-02,100.438,105.53125,Long,5,8914.436499999985,502.19,0.5,241911.2485,243498.50199999995
1992-06-03,100.438,105.609375,Closed,0,9416.126499999986,502.19,0.5,242413.4385,243499.00199999995
1992-06-04,100.438,105.625,Closed,0,9416.126499999986,0.0,0.0,242915.6285,243499.50199999995
1992-06-05,100.781,105.84375,Short,-5,9919.531499999986,503.90500000000003,0.5,242915.6285,243499.50199999995
1992-06-06,100.781,105.84375,Closed,0,9415.126499999986,0.0,504.40500000000003,243419.5335,243500.00199999995
1992-06-07,100.781,105.84375,Closed,0,9415.126499999986,0.0,0.0,243419.5335,244004.40699999995
1992-06-08,100.812,105.8125,Closed,0,9415.126499999986,0.0,0.0,243419.5335,244004.40699999995
1992-06-09,100.406,105.6875,Long,10,8410.066499999986,0.0,1005.0600000000001,243419.5335,244004.40699999995
1992-06-10,100.25,105.703125,Closed,0,9411.566499999986,1002.5,1.0,243419.5335,245009.46699999995
1992-06-11,100.375,105.890625,Short,-5,9912.941499999986,501.875,0.5,244422.0335,245010.46699999995
1992-06-12,100.719,106.203125,Short,-5,9912.941499999986,0.0,0.0,244923.9085,245010.96699999995
1992-06-13,100.719,106.203125,Closed,0,9408.846499999987,0.0,504.09499999999997,244923.9085,245010.96699999995
1992-06-14,100.719,106.203125,Closed,0,9408.846499999987,0.0,0.0,244923.9085,245515.06199999995
1992-06-15,100.844,106.296875,Closed,0,9408.846499999987,0.0,0.0,244923.9085,245515.06199999995
1992-06-16,101.156,106.53125,Short,-5,9914.126499999988,505.78000000000003,0.5,244923.9085,245515.06199999995
1992-06-17,101.219,106.625,Closed,0,9407.531499999988,0.0,506.59499999999997,245429.6885,245515.56199999995
1992-06-18,101.469,106.8125,Short,-5,9914.376499999988,507.34499999999997,0.5,245429.6885,246022.15699999995
1992-06-19,101.031,106.5,Long,5,8903.066499999988,0.0,1011.3100000000001,245937.0335,246022.65699999995
1992-06-20,101.031,106.5,Closed,0,9407.721499999989,505.15500000000003,0.5,245937.0335,247033.96699999995
1992-06-21,101.031,106.5,Closed,0,9407.721499999989,0.0,0.0,246442.1885,247034.46699999995
1992-06-22,100.031,105.421875,Long,10,8406.41149999999,0.0,1001.3100000000001,246442.1885,247034.46699999995
1992-06-23,99.6875,105.171875,Long,10,8406.41149999999,0.0,0.0,246442.1885,248035.77699999994
1992-06-24,100.156,105.609375,Long,5,8906.69149999999,500.78000000000003,0.5,246442.1885,248035.77699999994
1992-06-25,100.719,106.015625,Closed,0,9409.78649999999,503.59499999999997,0.5,246942.9685,248036.27699999994
1992-06-26,100.625,105.90625,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-06-27,100.625,105.90625,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-06-28,100.625,105.90625,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-06-29,100.719,106.09375,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-06-30,100.656,106.09375,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-07-01,100.969,106.203125,Closed,0,9409.78649999999,0.0,0.0,247446.5635,248036.77699999994
1992-07-02,102.562,107.1875,Short,-5,9922.096499999989,512.81,0.5,247446.5635,248036.77699999994
1992-07-03,102.562,107.1875,Closed,0,9408.78649999999,0.0,513.31,247959.3735,248037.27699999994
1992-07-04,102.562,107.1875,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-05,102.562,107.1875,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-06,102.625,107.453125,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-07,102.625,107.6875,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-08,102.594,107.609375,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-09,102.688,107.65625,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-10,102.375,107.75,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-11,102.375,107.75,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-12,102.375,107.75,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-13,102.0,107.703125,Closed,0,9408.78649999999,0.0,0.0,247959.3735,248550.58699999994
1992-07-14,101.969,107.96875,Short,-5,9918.131499999989,509.84499999999997,0.5,247959.3735,248550.58699999994
1992-07-15,102.531,108.453125,Short,-5,9918.131499999989,0.0,0.0,248469.2185,248551.08699999994
1992-07-16,102.781,108.40625,Closed,0,9403.726499999988,0.0,514.405,248469.2185,248551.08699999994
1992-07-17,102.125,108.359375,Closed,0,9403.726499999988,0.0,0.0,248469.2185,249065.49199999994
1992-07-18,102.125,108.359375,Closed,0,9403.726499999988,0.0,0.0,248469.2185,249065.49199999994
1992-07-19,102.125,108.359375,Closed,0,9403.726499999988,0.0,0.0,248469.2185,249065.49199999994
1992-07-20,102.406,108.34375,Closed,0,9403.726499999988,0.0,0.0,248469.2185,249065.49199999994
1992-07-21,102.406,108.375,Closed,0,9403.726499999988,0.0,0.0,248469.2185,249065.49199999994
1992-07-22,103.0,108.609375,Short,-5,9918.226499999988,515.0,0.5,248469.2185,249065.49199999994
1992-07-23,103.938,109.234375,Short,-5,9918.226499999988,0.0,0.0,248984.2185,249065.99199999994
1992-07-24,103.656,109.109375,Closed,0,9399.446499999987,0.0,518.78,248984.2185,249065.99199999994
1992-07-25,103.656,109.109375,Closed,0,9399.446499999987,0.0,0.0,248984.2185,249584.77199999994
